id,name,category,price,stock
3646,home-3646,home,95.02,472
3647,toys-3647,toys,96.39,479
3648,food-3648,food,97.76,486
3649,electronics-3649,electronics,99.13,493
3650,clothing-3650,clothing,0.50,500
3651,books-3651,books,1.87,6
3652,home-3652,home,3.24,13
3653,toys-3653,toys,4.61,20
3654,food-3654,food,5.98,27
3655,electronics-3655,electronics,7.35,34
3656,clothing-3656,clothing,8.72,41
3657,books-3657,books,10.09,48
3658,home-3658,home,11.46,55
3659,toys-3659,toys,12.83,62
3660,food-3660,food,14.20,69
3661,electronics-3661,electronics,15.57,76
3662,clothing-3662,clothing,16.94,83
3663,books-3663,books,18.31,90
3664,home-3664,home,19.68,97
3665,toys-3665,toys,21.05,104
3666,food-3666,food,22.42,111
3667,electronics-3667,electronics,23.79,118
3668,clothing-3668,clothing,25.16,125
3669,books-3669,books,26.53,132
3670,home-3670,home,27.90,139
3671,toys-3671,toys,29.27,146
3672,food-3672,food,30.64,153
3673,electronics-3673,electronics,32.01,160
3674,clothing-3674,clothing,33.38,167
3675,books-3675,books,34.75,174
3676,home-3676,home,36.12,181
3677,toys-3677,toys,37.49,188
3678,food-3678,food,38.86,195
3679,electronics-3679,electronics,40.23,202
3680,clothing-3680,clothing,41.60,209
3681,books-3681,books,42.97,216
3682,home-3682,home,44.34,223
3683,toys-3683,toys,45.71,230
3684,food-3684,food,47.08,237
3685,electronics-3685,electronics,48.45,244
3686,clothing-3686,clothing,49.82,251
3687,books-3687,books,51.19,258
3688,home-3688,home,52.56,265
3689,toys-3689,toys,53.93,272
3690,food-3690,food,55.30,279
3691,electronics-3691,electronics,56.67,286
3692,clothing-3692,clothing,58.04,293
3693,books-3693,books,59.41,300
3694,home-3694,home,60.78,307
3695,toys-3695,toys,62.15,314
3696,food-3696,food,63.52,321
3697,electronics-3697,electronics,64.89,328
3698,clothing-3698,clothing,66.26,335
3699,books-3699,books,67.63,342
3700,home-3700,home,69.00,349
3701,toys-3701,toys,70.37,356
3702,food-3702,food,71.74,363
3703,electronics-3703,electronics,73.11,370
3704,clothing-3704,clothing,74.48,377
3705,books-3705,books,75.85,384
3706,home-3706,home,77.22,391
3707,toys-3707,toys,78.59,398
3708,food-3708,food,79.96,405
3709,electronics-3709,electronics,81.33,412
3710,clothing-3710,clothing,82.70,419
3711,books-3711,books,84.07,426
3712,home-3712,home,85.44,433
3713,toys-3713,toys,86.81,440
3714,food-3714,food,88.18,447
3715,electronics-3715,electronics,89.55,454
3716,clothing-3716,clothing,90.92,461
3717,books-3717,books,92.29,468
3718,home-3718,home,93.66,475
3719,toys-3719,toys,95.03,482
3720,food-3720,food,96.40,489
3721,electronics-3721,electronics,97.77,496
3722,clothing-3722,clothing,99.14,2
3723,books-3723,books,0.51,9
3724,home-3724,home,1.88,16
3725,toys-3725,toys,3.25,23
3726,food-3726,food,4.62,30
3727,electronics-3727,electronics,5.99,37
3728,clothing-3728,clothing,7.36,44
3729,books-3729,books,8.73,51
3730,home-3730,home,10.10,58
3731,toys-3731,toys,11.47,65
3732,food-3732,food,12.84,72
3733,electronics-3733,electronics,14.21,79
3734,clothing-3734,clothing,15.58,86
3735,books-3735,books,16.95,93
3736,home-3736,home,18.32,100
3737,toys-3737,toys,19.69,107
3738,food-3738,food,21.06,114
3739,electronics-3739,electronics,22.43,121
3740,clothing-3740,clothing,23.80,128
3741,books-3741,books,25.17,135
3742,home-3742,home,26.54,142
3743,toys-3743,toys,27.91,149
3744,food-3744,food,29.28,156
3745,electronics-3745,electronics,30.65,163
3746,clothing-3746,clothing,32.02,170
3747,books-3747,books,33.39,177
3748,home-3748,home,34.76,184
3749,toys-3749,toys,36.13,191
3750,food-3750,food,37.50,198
3751,electronics-3751,electronics,38.87,205
3752,clothing-3752,clothing,40.24,212
3753,books-3753,books,41.61,219
3754,home-3754,home,42.98,226
3755,toys-3755,toys,44.35,233
3756,food-3756,food,45.72,240
3757,electronics-3757,electronics,47.09,247
3758,clothing-3758,clothing,48.46,254
3759,books-3759,books,49.83,261
3760,home-3760,home,51.20,268
3761,toys-3761,toys,52.57,275
3762,food-3762,food,53.94,282
3763,electronics-3763,electronics,55.31,289
3764,clothing-3764,clothing,56.68,296
3765,books-3765,books,58.05,303
3766,home-3766,home,59.42,310
3767,toys-3767,toys,60.79,317
3768,food-3768,food,62.16,324
3769,electronics-3769,electronics,63.53,331
3770,clothing-3770,clothing,64.90,338
3771,books-3771,books,66.27,345
3772,home-3772,home,67.64,352
3773,toys-3773,toys,69.01,359
3774,food-3774,food,70.38,366
3775,electronics-3775,electronics,71.75,373
3776,clothing-3776,clothing,73.12,380
3777,books-3777,books,74.49,387
3778,home-3778,home,75.86,394
3779,toys-3779,toys,77.23,401
3780,food-3780,food,78.60,408
3781,electronics-3781,electronics,79.97,415
3782,clothing-3782,clothing,81.34,422
3783,books-3783,books,82.71,429
3784,home-3784,home,84.08,436
3785,toys-3785,toys,85.45,443
3786,food-3786,food,86.82,450
3787,electronics-3787,electronics,88.19,457
3788,clothing-3788,clothing,89.56,464
3789,books-3789,books,90.93,471
3790,home-3790,home,92.30,478
3791,toys-3791,toys,93.67,485
3792,food-3792,food,95.04,492
3793,electronics-3793,electronics,96.41,499
3794,clothing-3794,clothing,97.78,5
3795,books-3795,books,99.15,12
3796,home-3796,home,0.52,19
3797,toys-3797,toys,1.89,26
3798,food-3798,food,3.26,33
3799,electronics-3799,electronics,4.63,40
3800,clothing-3800,clothing,6.00,47
3801,books-3801,books,7.37,54
3802,home-3802,home,8.74,61
3803,toys-3803,toys,10.11,68
3804,food-3804,food,11.48,75
3805,electronics-3805,electronics,12.85,82
3806,clothing-3806,clothing,14.22,89
3807,books-3807,books,15.59,96
3808,home-3808,home,16.96,103
3809,toys-3809,toys,18.33,110
3810,food-3810,food,19.70,117
3811,electronics-3811,electronics,21.07,124
3812,clothing-3812,clothing,22.44,131
3813,books-3813,books,23.81,138
3814,home-3814,home,25.18,145
3815,toys-3815,toys,26.55,152
3816,food-3816,food,27.92,159
3817,electronics-3817,electronics,29.29,166
3818,clothing-3818,clothing,30.66,173
3819,books-3819,books,32.03,180
3820,home-3820,home,33.40,187
3821,toys-3821,toys,34.77,194
3822,food-3822,food,36.14,201
3823,electronics-3823,electronics,37.51,208
3824,clothing-3824,clothing,38.88,215
3825,books-3825,books,40.25,222
3826,home-3826,home,41.62,229
3827,toys-3827,toys,42.99,236
3828,food-3828,food,44.36,243
3829,electronics-3829,electronics,45.73,250
3830,clothing-3830,clothing,47.10,257
3831,books-3831,books,48.47,264
3832,home-3832,home,49.84,271
3833,toys-3833,toys,51.21,278
3834,food-3834,food,52.58,285
3835,electronics-3835,electronics,53.95,292
3836,clothing-3836,clothing,55.32,299
3837,books-3837,books,56.69,306
3838,home-3838,home,58.06,313
3839,toys-3839,toys,59.43,320
3840,food-3840,food,60.80,327
3841,electronics-3841,electronics,62.17,334
3842,clothing-3842,clothing,63.54,341
3843,books-3843,books,64.91,348
3844,home-3844,home,66.28,355
3845,toys-3845,toys,67.65,362
3846,food-3846,food,69.02,369
3847,electronics-3847,electronics,70.39,376
3848,clothing-3848,clothing,71.76,383
3849,books-3849,books,73.13,390
3850,home-3850,home,74.50,397
3851,toys-3851,toys,75.87,404
3852,food-3852,food,77.24,411
3853,electronics-3853,electronics,78.61,418
3854,clothing-3854,clothing,79.98,425
3855,books-3855,books,81.35,432
3856,home-3856,home,82.72,439
3857,toys-3857,toys,84.09,446
3858,food-3858,food,85.46,453
3859,electronics-3859,electronics,86.83,460
3860,clothing-3860,clothing,88.20,467
3861,books-3861,books,89.57,474
3862,home-3862,home,90.94,481
3863,toys-3863,toys,92.31,488
3864,food-3864,food,93.68,495
3865,electronics-3865,electronics,95.05,1
3866,clothing-3866,clothing,96.42,8
3867,books-3867,books,97.79,15
3868,home-3868,home,99.16,22
3869,toys-3869,toys,0.53,29
3870,food-3870,food,1.90,36
3871,electronics-3871,electronics,3.27,43
3872,clothing-3872,clothing,4.64,50
3873,books-3873,books,6.01,57
3874,home-3874,home,7.38,64
3875,toys-3875,toys,8.75,71
3876,food-3876,food,10.12,78
3877,electronics-3877,electronics,11.49,85
3878,clothing-3878,clothing,12.86,92
3879,books-3879,books,14.23,99
3880,home-3880,home,15.60,106
3881,toys-3881,toys,16.97,113
3882,food-3882,food,18.34,120
3883,electronics-3883,electronics,19.71,127
3884,clothing-3884,clothing,21.08,134
3885,books-3885,books,22.45,141
3886,home-3886,home,23.82,148
3887,toys-3887,toys,25.19,155
3888,food-3888,food,26.56,162
3889,electronics-3889,electronics,27.93,169
3890,clothing-3890,clothing,29.30,176
3891,books-3891,books,30.67,183
3892,home-3892,home,32.04,190
3893,toys-3893,toys,33.41,197
3894,food-3894,food,34.78,204
3895,electronics-3895,electronics,36.15,211
3896,clothing-3896,clothing,37.52,218
3897,books-3897,books,38.89,225
3898,home-3898,home,40.26,232
3899,toys-3899,toys,41.63,239
3900,food-3900,food,43.00,246
3901,electronics-3901,electronics,44.37,253
3902,clothing-3902,clothing,45.74,260
3903,books-3903,books,47.11,267
3904,home-3904,home,48.48,274
3905,toys-3905,toys,49.85,281
3906,food-3906,food,51.22,288
3907,electronics-3907,electronics,52.59,295
3908,clothing-3908,clothing,53.96,302
3909,books-3909,books,55.33,309
3910,home-3910,home,56.70,316
3911,toys-3911,toys,58.07,323
3912,food-3912,food,59.44,330
3913,electronics-3913,electronics,60.81,337
3914,clothing-3914,clothing,62.18,344
3915,books-3915,books,63.55,351
3916,home-3916,home,64.92,358
3917,toys-3917,toys,66.29,365
3918,food-3918,food,67.66,372
3919,electronics-3919,electronics,69.03,379
3920,clothing-3920,clothing,70.40,386
3921,books-3921,books,71.77,393
3922,home-3922,home,73.14,400
3923,toys-3923,toys,74.51,407
3924,food-3924,food,75.88,414
3925,electronics-3925,electronics,77.25,421
3926,clothing-3926,clothing,78.62,428
3927,books-3927,books,79.99,435
3928,home-3928,home,81.36,442
3929,toys-3929,toys,82.73,449
3930,food-3930,food,84.10,456
3931,electronics-3931,electronics,85.47,463
3932,clothing-3932,clothing,86.84,470
3933,books-3933,books,88.21,477
3934,home-3934,home,89.58,484
3935,toys-3935,toys,90.95,491
3936,food-3936,food,92.32,498
3937,electronics-3937,electronics,93.69,4
3938,clothing-3938,clothing,95.06,11
3939,books-3939,books,96.43,18
3940,home-3940,home,97.80,25
3941,toys-3941,toys,99.17,32
3942,food-3942,food,0.54,39
3943,electronics-3943,electronics,1.91,46
3944,clothing-3944,clothing,3.28,53
3945,books-3945,books,4.65,60
3946,home-3946,home,6.02,67
3947,toys-3947,toys,7.39,74
3948,food-3948,food,8.76,81
3949,electronics-3949,electronics,10.13,88
3950,clothing-3950,clothing,11.50,95
3951,books-3951,books,12.87,102
3952,home-3952,home,14.24,109
3953,toys-3953,toys,15.61,116
3954,food-3954,food,16.98,123
3955,electronics-3955,electronics,18.35,130
3956,clothing-3956,clothing,19.72,137
3957,books-3957,books,21.09,144
3958,home-3958,home,22.46,151
3959,toys-3959,toys,23.83,158
3960,food-3960,food,25.20,165
3961,electronics-3961,electronics,26.57,172
3962,clothing-3962,clothing,27.94,179
3963,books-3963,books,29.31,186
3964,home-3964,home,30.68,193
3965,toys-3965,toys,32.05,200
3966,food-3966,food,33.42,207
3967,electronics-3967,electronics,34.79,214
3968,clothing-3968,clothing,36.16,221
3969,books-3969,books,37.53,228
3970,home-3970,home,38.90,235
3971,toys-3971,toys,40.27,242
3972,food-3972,food,41.64,249
3973,electronics-3973,electronics,43.01,256
3974,clothing-3974,clothing,44.38,263
3975,books-3975,books,45.75,270
3976,home-3976,home,47.12,277
3977,toys-3977,toys,48.49,284
3978,food-3978,food,49.86,291
3979,electronics-3979,electronics,51.23,298
3980,clothing-3980,clothing,52.60,305
3981,books-3981,books,53.97,312
3982,home-3982,home,55.34,319
3983,toys-3983,toys,56.71,326
3984,food-3984,food,58.08,333
3985,electronics-3985,electronics,59.45,340
3986,clothing-3986,clothing,60.82,347
3987,books-3987,books,62.19,354
3988,home-3988,home,63.56,361
3989,toys-3989,toys,64.93,368
3990,food-3990,food,66.30,375
3991,electronics-3991,electronics,67.67,382
3992,clothing-3992,clothing,69.04,389
3993,books-3993,books,70.41,396
3994,home-3994,home,71.78,403
3995,toys-3995,toys,73.15,410
3996,food-3996,food,74.52,417
3997,electronics-3997,electronics,75.89,424
3998,clothing-3998,clothing,77.26,431
3999,books-3999,books,78.63,438
4000,home-4000,home,80.00,445
4001,toys-4001,toys,81.37,452
4002,food-4002,food,82.74,459
4003,electronics-4003,electronics,84.11,466
4004,clothing-4004,clothing,85.48,473
4005,books-4005,books,86.85,480
4006,home-4006,home,88.22,487
4007,toys-4007,toys,89.59,494
4008,food-4008,food,90.96,0
4009,electronics-4009,electronics,92.33,7
4010,clothing-4010,clothing,93.70,14
4011,books-4011,books,95.07,21
4012,home-4012,home,96.44,28
4013,toys-4013,toys,97.81,35
4014,food-4014,food,99.18,42
4015,electronics-4015,electronics,0.55,49
4016,clothing-4016,clothing,1.92,56
4017,books-4017,books,3.29,63
4018,home-4018,home,4.66,70
4019,toys-4019,toys,6.03,77
4020,food-4020,food,7.40,84
4021,electronics-4021,electronics,8.77,91
4022,clothing-4022,clothing,10.14,98
4023,books-4023,books,11.51,105
4024,home-4024,home,12.88,112
4025,toys-4025,toys,14.25,119
4026,food-4026,food,15.62,126
4027,electronics-4027,electronics,16.99,133
4028,clothing-4028,clothing,18.36,140
4029,books-4029,books,19.73,147
4030,home-4030,home,21.10,154
4031,toys-4031,toys,22.47,161
4032,food-4032,food,23.84,168
4033,electronics-4033,electronics,25.21,175
4034,clothing-4034,clothing,26.58,182
4035,books-4035,books,27.95,189
4036,home-4036,home,29.32,196
4037,toys-4037,toys,30.69,203
4038,food-4038,food,32.06,210
4039,electronics-4039,electronics,33.43,217
4040,clothing-4040,clothing,34.80,224
4041,books-4041,books,36.17,231
4042,home-4042,home,37.54,238
4043,toys-4043,toys,38.91,245
4044,food-4044,food,40.28,252
4045,electronics-4045,electronics,41.65,259
4046,clothing-4046,clothing,43.02,266
4047,books-4047,books,44.39,273
4048,home-4048,home,45.76,280
4049,toys-4049,toys,47.13,287
4050,food-4050,food,48.50,294
4051,electronics-4051,electronics,49.87,301
4052,clothing-4052,clothing,51.24,308
4053,books-4053,books,52.61,315
4054,home-4054,home,53.98,322
4055,toys-4055,toys,55.35,329
4056,food-4056,food,56.72,336
4057,electronics-4057,electronics,58.09,343
4058,clothing-4058,clothing,59.46,350
4059,books-4059,books,60.83,357
4060,home-4060,home,62.20,364
4061,toys-4061,toys,63.57,371
4062,food-4062,food,64.94,378
4063,electronics-4063,electronics,66.31,385
4064,clothing-4064,clothing,67.68,392
4065,books-4065,books,69.05,399
4066,home-4066,home,70.42,406
4067,toys-4067,toys,71.79,413
4068,food-4068,food,73.16,420
4069,electronics-4069,electronics,74.53,427
4070,clothing-4070,clothing,75.90,434
4071,books-4071,books,77.27,441
4072,home-4072,home,78.64,448
4073,toys-4073,toys,80.01,455
4074,food-4074,food,81.38,462
4075,electronics-4075,electronics,82.75,469
4076,clothing-4076,clothing,84.12,476
4077,books-4077,books,85.49,483
4078,home-4078,home,86.86,490
4079,toys-4079,toys,88.23,497
4080,food-4080,food,89.60,3
4081,electronics-4081,electronics,90.97,10
4082,clothing-4082,clothing,92.34,17
4083,books-4083,books,93.71,24
4084,home-4084,home,95.08,31
4085,toys-4085,toys,96.45,38
4086,food-4086,food,97.82,45
4087,electronics-4087,electronics,99.19,52
4088,clothing-4088,clothing,0.56,59
4089,books-4089,books,1.93,66
4090,home-4090,home,3.30,73
4091,toys-4091,toys,4.67,80
4092,food-4092,food,6.04,87
4093,electronics-4093,electronics,7.41,94
4094,clothing-4094,clothing,8.78,101
4095,books-4095,books,10.15,108
4096,home-4096,home,11.52,115
4097,toys-4097,toys,12.89,122
4098,food-4098,food,14.26,129
4099,electronics-4099,electronics,15.63,136
4100,clothing-4100,clothing,17.00,143
4101,books-4101,books,18.37,150
4102,home-4102,home,19.74,157
4103,toys-4103,toys,21.11,164
4104,food-4104,food,22.48,171
4105,electronics-4105,electronics,23.85,178
4106,clothing-4106,clothing,25.22,185
4107,books-4107,books,26.59,192
4108,home-4108,home,27.96,199
4109,toys-4109,toys,29.33,206
4110,food-4110,food,30.70,213
4111,electronics-4111,electronics,32.07,220
4112,clothing-4112,clothing,33.44,227
4113,books-4113,books,34.81,234
4114,home-4114,home,36.18,241
4115,toys-4115,toys,37.55,248
4116,food-4116,food,38.92,255
4117,electronics-4117,electronics,40.29,262
4118,clothing-4118,clothing,41.66,269
4119,books-4119,books,43.03,276
4120,home-4120,home,44.40,283
4121,toys-4121,toys,45.77,290
4122,food-4122,food,47.14,297
4123,electronics-4123,electronics,48.51,304
4124,clothing-4124,clothing,49.88,311
4125,books-4125,books,51.25,318
4126,home-4126,home,52.62,325
4127,toys-4127,toys,53.99,332
4128,food-4128,food,55.36,339
4129,electronics-4129,electronics,56.73,346
4130,clothing-4130,clothing,58.10,353
4131,books-4131,books,59.47,360
4132,home-4132,home,60.84,367
4133,toys-4133,toys,62.21,374
4134,food-4134,food,63.58,381
4135,electronics-4135,electronics,64.95,388
4136,clothing-4136,clothing,66.32,395
4137,books-4137,books,67.69,402
4138,home-4138,home,69.06,409
4139,toys-4139,toys,70.43,416
4140,food-4140,food,71.80,423
4141,electronics-4141,electronics,73.17,430
4142,clothing-4142,clothing,74.54,437
4143,books-4143,books,75.91,444
4144,home-4144,home,77.28,451
4145,toys-4145,toys,78.65,458
4146,food-4146,food,80.02,465
4147,electronics-4147,electronics,81.39,472
4148,clothing-4148,clothing,82.76,479
4149,books-4149,books,84.13,486
4150,home-4150,home,85.50,493
4151,toys-4151,toys,86.87,500
4152,food-4152,food,88.24,6
4153,electronics-4153,electronics,89.61,13
4154,clothing-4154,clothing,90.98,20
4155,books-4155,books,92.35,27
4156,home-4156,home,93.72,34
4157,toys-4157,toys,95.09,41
4158,food-4158,food,96.46,48
4159,electronics-4159,electronics,97.83,55
4160,clothing-4160,clothing,99.20,62
4161,books-4161,books,0.57,69
4162,home-4162,home,1.94,76
4163,toys-4163,toys,3.31,83
4164,food-4164,food,4.68,90
4165,electronics-4165,electronics,6.05,97
4166,clothing-4166,clothing,7.42,104
4167,books-4167,books,8.79,111
4168,home-4168,home,10.16,118
4169,toys-4169,toys,11.53,125
4170,food-4170,food,12.90,132
4171,electronics-4171,electronics,14.27,139
4172,clothing-4172,clothing,15.64,146
4173,books-4173,books,17.01,153
4174,home-4174,home,18.38,160
4175,toys-4175,toys,19.75,167
4176,food-4176,food,21.12,174
4177,electronics-4177,electronics,22.49,181
4178,clothing-4178,clothing,23.86,188
4179,books-4179,books,25.23,195
4180,home-4180,home,26.60,202
4181,toys-4181,toys,27.97,209
4182,food-4182,food,29.34,216
4183,electronics-4183,electronics,30.71,223
4184,clothing-4184,clothing,32.08,230
4185,books-4185,books,33.45,237
4186,home-4186,home,34.82,244
4187,toys-4187,toys,36.19,251
4188,food-4188,food,37.56,258
4189,electronics-4189,electronics,38.93,265
4190,clothing-4190,clothing,40.30,272
